-2.161082	2.568940	6.071472	6.155740	3.131756	0.405331	-1.980376	0.086750	1.300010	4.409709	3.338959	-4.201655	0.576496	0.617067	3.813789	9.398058	1.173872	-3.568529	3.393728	6.634466	
-1.999949	2.722701	6.666544	6.218408	2.303388	0.044693	-1.743420	0.227954	1.493416	4.600997	2.832402	-4.179951	1.003238	0.964990	4.082328	9.328024	-0.385358	-3.339552	2.960923	6.781825	
-1.739318	2.849067	7.260048	6.102598	1.365372	-0.115590	-1.497544	0.354429	1.702075	4.776494	2.295675	-4.098946	1.322757	1.387021	4.411455	9.055385	-1.864589	-2.871715	2.462224	6.899428	
-1.378240	2.954254	7.823830	5.773110	0.392969	-0.073594	-1.259392	0.478722	1.923866	4.929685	1.735742	-3.967437	1.530311	1.862383	4.797011	8.556537	-3.187989	-2.179011	1.994920	6.983124	
-0.934771	3.049115	8.328815	5.211973	-0.526522	0.141851	-1.028855	0.608640	2.158208	5.053130	1.160416	-3.790891	1.628847	2.368555	5.223752	7.814550	-4.291522	-1.320214	1.668529	7.037311	
-0.444523	3.146917	8.748570	4.425272	-1.309381	0.474324	-0.792476	0.748064	2.404969	5.138674	0.578420	-3.571350	1.628265	2.882239	5.665318	6.825219	-5.135956	-0.401240	1.573153	7.069687	
0.046616	3.259182	9.061865	3.444683	-1.890130	0.851531	-0.533228	0.898050	2.663456	5.177832	-0.000142	-3.308336	1.544987	3.380679	6.085800	5.602199	-5.712855	0.441943	1.748439	7.085189	
0.493484	3.392304	9.253261	2.324019	-2.229791	1.202929	-0.241070	1.058164	2.931656	5.162168	-0.563684	-3.000379	1.401086	3.843492	6.443197	4.179814	-6.038243	1.075401	2.167529	7.084912	
0.863196	3.546011	9.313265	1.131658	-2.316282	1.477532	0.081406	1.227842	3.205960	5.083983	-1.099182	-2.647055	1.223137	4.255244	6.694600	2.613092	-6.136113	1.400623	2.743745	7.072721	
1.142825	3.714155	9.238355	-0.058545	-2.159942	1.656004	0.420914	1.407759	3.481488	4.937013	-1.592849	-2.251111	1.040311	4.607930	6.802263	0.975428	-6.021575	1.377492	3.356112	7.064074	
1.341284	3.886816	9.031152	-1.175975	-1.788745	1.752441	0.760131	1.600201	3.752583	4.717026	-2.031273	-1.820065	0.881587	4.902211	6.738974	-0.646138	-5.694152	1.033385	3.883086	7.087726	
1.484632	4.052490	8.700364	-2.161382	-1.245155	1.806992	1.084698	1.808266	4.013035	4.422217	-2.402666	-1.367024	0.772812	5.146565	6.491614	-2.159261	-5.145935	0.458618	4.234102	7.176320	
1.607652	4.199767	8.260124	-2.973103	-0.583952	1.871998	1.386816	2.033884	4.255952	4.053663	-2.698210	-0.910131	0.733534	5.354366	6.061675	-3.478496	-4.380867	-0.212163	4.370294	7.350693	
1.745567	4.317926	7.728322	-3.590592	0.131963	1.996676	1.665039	2.276122	4.473372	3.615552	-2.912655	-0.470493	0.775292	5.539227	5.463213	-4.539607	-3.434679	-0.832042	4.309095	7.608835	
1.926326	4.396168	7.124725	-4.014070	0.838242	2.215268	1.921490	2.530285	4.655943	3.115681	-3.044374	-0.069495	0.900709	5.710565	4.718938	-5.310451	-2.382010	-1.279612	4.111069	7.927406	
2.163889	4.421970	6.469818	-4.260256	1.477227	2.541033	2.159519	2.787890	4.793180	2.565764	-3.094689	0.274328	1.104009	5.870833	3.856197	-5.793514	-1.324699	-1.486829	3.854361	8.274232	
2.454161	4.380399	5.785033	-4.355785	2.005297	2.967266	2.382784	3.037652	4.874392	1.981590	-3.067372	0.548095	1.372351	6.014781	2.903876	-6.018255	-0.367342	-1.445357	3.609379	8.621533	
2.774802	4.255286	5.094000	-4.330494	2.396738	3.472527	2.596300	3.266653	4.890120	1.382880	-2.967907	0.746479	1.688062	6.130844	1.891170	-6.027431	0.406971	-1.193428	3.424890	8.952172	
3.088729	4.033232	4.424049	-4.212622	2.644267	4.027890	2.807078	3.461595	4.833580	0.792110	-2.803329	0.872445	2.031440	6.203532	0.847599	-5.863389	0.950232	-0.794020	3.327422	9.258916	
3.349236	3.709029	3.805810	-4.026310	2.756717	4.603678	3.023956	3.609630	4.702020	0.232943	-2.582444	0.936654	2.383594	6.216847	-0.196038	-5.559235	1.251896	-0.315458	3.328484	9.540264	
3.505555	3.291234	3.270532	-3.791179	2.754934	5.174268	3.255822	3.698594	4.497671	-0.272024	-2.315911	0.955654	2.728873	6.156840	-1.207371	-5.136816	1.333903	0.181841	3.431681	9.796112	
3.508804	2.806188	2.844461	-3.522622	2.667008	5.720693	3.508874	3.716769	4.228322	-0.703427	-2.016309	0.948974	3.056734	6.013636	-2.153161	-4.609884	1.242553	0.652356	3.636769	10.024088	
3.318608	2.298176	2.542484	-3.232453	2.523288	6.230933	3.783999	3.652762	3.907670	-1.047110	-1.697448	0.936226	3.361869	5.782429	-3.001754	-3.990809	1.039405	1.068024	3.940262	10.216442	
2.910264	1.825109	2.363237	-2.929434	2.352189	6.699259	4.074656	3.496234	3.555350	-1.295375	-1.373286	0.934451	3.643469	5.463518	-3.726760	-3.296789	0.791861	1.417948	4.334353	10.357418	
2.281362	1.449824	2.289012	-2.620343	2.177182	7.124431	4.366294	3.239270	3.196254	-1.447526	-1.055998	0.956278	3.903480	5.061564	-4.310353	-2.554156	0.563299	1.705813	4.806395	10.421339	
1.456257	1.228826	2.291751	-2.311629	2.015614	7.508155	4.637338	2.878960	2.858982	-1.509298	-0.754744	1.009476	4.144684	4.584453	-4.745490	-1.798445	0.404579	1.945733	5.339463	10.372785	
0.486316	1.200494	2.343752	-2.011014	1.878740	7.853756	4.861202	2.420277	2.573102	-1.491353	-0.474541	1.097409	4.369096	4.042019	-5.035821	-1.070822	0.348275	2.157616	5.913640	10.169347	
-0.555306	1.375088	2.429113	-1.727956	1.772535	8.165285	5.009763	1.878141	2.365197	-1.406607	-0.216478	1.220221	4.576957	3.445157	-5.193427	-0.412189	0.407092	2.363131	6.507386	9.767286	
-1.584885	1.728256	2.549562	-1.472647	1.699139	8.446745	5.056926	1.277838	2.254512	-1.267284	0.021387	1.376085	4.766187	2.805016	-5.235178	0.142680	0.576154	2.583234	7.097722	9.128931	
-2.522257	2.199989	2.721083	-1.254386	1.657764	8.701662	4.982422	0.653116	2.249027	-1.082269	0.242564	1.562125	4.932422	2.132745	-5.178724	0.569445	0.837641	2.836984	7.659615	8.229981	
-3.303456	2.701978	2.962404	-1.080258	1.645278	8.932505	4.774444	0.041993	2.343194	-0.855614	0.450690	1.774957	5.069220	1.439660	-5.038992	0.856110	1.166138	3.141115	8.164182	7.064430	
-3.886078	3.132913	3.280802	-0.953595	1.656861	9.140423	4.431517	-0.518415	2.518227	-0.587024	0.648397	2.010721	5.168544	0.737723	-4.826457	1.003158	1.533365	3.509101	8.576487	5.646864	
-4.245552	3.399554	3.662954	-0.871115	1.686745	9.325172	3.962616	-0.996664	2.745223	-0.274283	0.837065	2.264670	5.221501	0.040136	-4.546885	1.022508	1.911678	3.949446	8.853318	4.013414	
-4.366335	3.437935	4.075189	-0.819367	1.729669	9.485215	3.386031	-1.370205	2.990413	0.083450	1.016961	2.531001	5.218996	-0.638180	-4.202657	0.935839	2.276459	4.462958	8.942558	2.223265	
-4.236474	3.231355	4.473312	-0.773148	1.782589	9.617823	2.726791	-1.625959	3.221379	0.483173	1.188179	2.802628	5.152951	-1.280691	-3.795092	0.772931	2.607839	5.039822	8.786211	0.361314	
-3.853836	2.820634	4.817637	-0.699736	1.845687	9.719322	2.013889	-1.759080	3.412739	0.916857	1.351497	3.071595	5.017435	-1.869904	-3.327653	0.569085	2.892206	5.657378	8.328795	-1.462164	
-3.244821	2.300158	5.086543	-0.568968	1.922544	9.785209	1.277349	-1.770701	3.550017	1.372145	1.509253	3.329475	4.809710	-2.388911	-2.808531	0.361556	3.123786	6.280393	7.531465	-3.120517	
-2.484882	1.793235	5.281875	-0.364478	2.019063	9.810375	0.545837	-1.665917	3.631378	1.834424	1.665384	3.567896	4.530754	-2.823456	-2.252232	0.185464	3.305415	6.864846	6.388148	-4.492335	
-1.700563	1.409030	5.422617	-0.088573	2.141566	9.789249	-0.154920	-1.452829	3.667180	2.289380	1.824710	3.778966	4.185481	-3.163818	-1.679248	0.069573	3.448178	7.364707	4.935894	-5.487985	
-1.040272	1.199944	5.531913	0.242109	2.294546	9.716136	-0.803220	-1.142547	3.677642	2.725199	1.991392	3.955279	3.782366	-3.405782	-1.114008	0.033151	3.569326	7.738973	3.253624	-6.065051	
-0.624412	1.145693	5.628293	0.607368	2.478945	9.585418	-1.382018	-0.750001	3.689504	3.133814	2.167149	4.089740	3.332750	-3.550868	-0.581595	0.084762	3.688724	7.956376	1.449138	-6.222478	
-0.502171	1.173134	5.725301	0.993705	2.691971	9.391781	-1.879227	-0.294646	3.731690	3.511048	2.349586	4.175582	2.850442	-3.605431	-0.104161	0.223125	3.824648	7.996537	-0.357923	-5.981795	
-0.636274	1.198442	5.833568	1.399728	2.927550	9.130294	-2.288197	0.199336	3.831021	3.855779	2.531069	4.206670	2.351150	-3.579217	0.302080	0.439344	3.990529	7.848544	-2.051359	-5.374363	
-0.919443	1.167688	5.958928	1.834710	3.177017	8.796358	-2.607996	0.704309	4.008196	4.168617	2.698592	4.178410	1.852035	-3.483928	0.628411	0.719837	4.192676	7.509475	-3.530659	-4.445416	
-1.212825	1.075775	6.099325	2.311931	3.429121	8.385591	-2.842979	1.191204	4.275213	4.450225	2.834557	4.089261	1.371223	-3.331964	0.874008	1.048972	4.429542	6.983742	-4.722536	-3.268342	
-1.390831	0.958255	6.246762	2.840599	3.669173	7.894252	-3.001546	1.632053	4.633963	4.700037	2.918453	3.942351	0.926746	-3.135658	1.044956	1.411047	4.691960	6.283456	-5.591233	-1.951938	
-1.373879	0.864998	6.393831	3.419494	3.878008	7.320612	-3.093924	2.002378	5.076492	4.915455	2.929344	3.747088	0.535054	-2.907004	1.152553	1.791897	4.964319	5.428306	-6.142086	-0.629237	
-1.138767	0.834145	6.539181	4.035505	4.031126	6.667712	-3.129749	2.283174	5.586081	5.091468	2.849003	3.519633	0.209318	-2.656991	1.211318	2.179553	5.226263	4.444420	-6.414575	0.568585	
-0.709011	0.881307	6.687590	4.665874	4.099143	5.946676	-3.116046	2.462294	6.139457	5.220747	2.665287	3.282204	-0.042335	-2.395200	1.236713	2.564810	5.454629	3.362450	-6.466546	1.538057	
-0.136274	1.004938	6.846298	5.281227	4.050062	5.180331	-3.056301	2.535702	6.709203	5.294637	2.375144	3.060557	-0.217583	-2.129372	1.243405	2.941048	5.625455	2.215819	-6.356154	2.217374	
0.517014	1.198682	7.021764	5.847108	3.854264	4.405309	-2.951406	2.508446	7.266805	5.304354	1.986612	2.880323	-0.319482	-1.865094	1.244043	3.304072	5.715843	1.039858	-6.128677	2.586880	
1.190012	1.461450	7.218548	6.323713	3.491637	3.670981	-2.801793	2.395327	7.786013	5.242454	1.518961	2.762625	-0.354792	-1.605886	1.248805	3.651496	5.705732	-0.128235	-5.811246	2.662180	
1.831046	1.800969	7.439340	6.665746	2.959608	3.034407	-2.610041	2.219963	8.246449	5.104243	1.000483	2.720517	-0.331292	-1.353725	1.265216	3.982026	5.579402	-1.249420	-5.415057	2.485662	
2.401557	2.230839	7.684423	6.823334	2.279794	2.550332	-2.381558	2.011804	8.636260	4.888124	0.464698	2.756931	-0.255558	-1.109865	1.298676	4.294854	5.326917	-2.283746	-4.942635	2.119144	
2.877681	2.764241	7.949318	6.745496	1.500479	2.257854	-2.122939	1.801686	8.952721	4.595871	-0.054503	2.864489	-0.131833	-0.875467	1.352695	4.588960	4.945231	-3.193005	-4.397196	1.636697	
